ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,t HD,t H_LF,t H_HF,t D_LF,t D_HF,t_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,t HD,t H_LF,t H_HF,t D_LF,t D_HF,t_HF_LF
rFEF,rPCM,0.14443491699616606,0.1467927604147894,0.14445938495462574,0.14322832058911342,0.10600164053620759,0.11479821665633275,0.10602125989366493,0.10535774818396078,1.0,1.0,1.0,1.0,1.0,1.0,-0.021304765273996565,-0.03229734905770331,-0.021081884288363235,0.011398387855127331,-0.0002304198681818712,-0.011628447264775663,-0.2609290200552892,-0.3955601261796611,-0.2581992966144379,0.13960117067699374,-0.0028220555182247274,-0.14241881149781546,rFEF,rPCM,0.14443491699616606,0.1467927604147894,0.14445938495462574,0.14322832058911342,0.10600164053620759,0.11479821665633275,0.10602125989366493,0.10535774818396078,0.7942370761656434,0.6925706308328697,0.7963419370777272,0.8890221186802171,0.997749269603071,0.8867971744714619,-0.021304765273996565,-0.03229734905770331,-0.021081884288363235,0.011398387855127331,-0.0002304198681818712,-0.011628447264775663,-0.2609290200552892,-0.3955601261796611,-0.2581992966144379,0.13960117067699374,-0.0028220555182247274,-0.14241881149781546
rFEF,rPCM,0.14443491699616606,0.1467927604147894,0.14445938495462574,0.14322832058911342,0.10600164053620759,0.11479821665633275,0.10602125989366493,0.10535774818396078,1.0,1.0,1.0,1.0,1.0,1.0,-0.021304765273996565,-0.03229734905770331,-0.021081884288363235,0.011398387855127331,-0.0002304198681818712,-0.011628447264775663,-0.2609290200552892,-0.3955601261796611,-0.2581992966144379,0.13960117067699374,-0.0028220555182247274,-0.14241881149781546,rFEF,rPCM,0.14443491699616606,0.1467927604147894,0.14445938495462574,0.14322832058911342,0.10600164053620759,0.11479821665633275,0.10602125989366493,0.10535774818396078,0.7942370761656434,0.6925706308328697,0.7963419370777272,0.8890221186802171,0.997749269603071,0.8867971744714619,-0.021304765273996565,-0.03229734905770331,-0.021081884288363235,0.011398387855127331,-0.0002304198681818712,-0.011628447264775663,-0.2609290200552892,-0.3955601261796611,-0.2581992966144379,0.13960117067699374,-0.0028220555182247274,-0.14241881149781546
rFEF,rPCS,0.13483041731152803,0.14093124030584012,0.13483605941813254,0.1358048033982962,0.11342398187714836,0.11812448002265445,0.11344313907852818,0.11493377922937664,1.0,1.0,1.0,1.0,1.0,1.0,-0.05259712653357867,-0.04391525252769432,-0.052544226708608255,-0.008519434500128363,-4.96563380391046e-05,0.008469397569903213,-0.6441806097193494,-0.5378498030916014,-0.6435327218260491,-0.10434133711188778,-0.0006081634534548043,0.10372851237515346,rFEF,rPCS,0.13483041731152803,0.14093124030584012,0.13483605941813254,0.1358048033982962,0.11342398187714836,0.11812448002265445,0.11344313907852818,0.11493377922937664,0.5197053215653371,0.5908808491181163,0.5201251969097378,0.9169334596778604,0.9995149586188011,0.9174195764772114,-0.05259712653357867,-0.04391525252769432,-0.052544226708608255,-0.008519434500128363,-4.96563380391046e-05,0.008469397569903213,-0.6441806097193494,-0.5378498030916014,-0.6435327218260491,-0.10434133711188778,-0.0006081634534548043,0.10372851237515346
rFEF,rPFCCL,0.14906476465524715,0.14650991546475636,0.1490670927962785,0.14826481019068197,0.1249884007404458,0.12303710241368342,0.124986805785508,0.12360142451855177,1.0,1.0,1.0,1.0,1.0,1.0,0.02056650297056953,0.014206725087339285,0.020585377885070175,0.006425103387719503,-1.8595904686880183e-05,-0.006443844208621498,0.25188719035664914,0.17399613689989016,0.2521183599039753,0.07869112422270186,-0.00022775238894143313,-0.07892065146555573,rFEF,rPFCCL,0.14906476465524715,0.14650991546475636,0.1490670927962785,0.14826481019068197,0.1249884007404458,0.12303710241368342,0.124986805785508,0.12360142451855177,0.8012148032846091,0.861927383208082,0.8010362052098283,0.9373046292954419,0.9998183558407852,0.9371221380954894,0.02056650297056953,0.014206725087339285,0.020585377885070175,0.006425103387719503,-1.8595904686880183e-05,-0.006443844208621498,0.25188719035664914,0.17399613689989016,0.2521183599039753,0.07869112422270186,-0.00022775238894143313,-0.07892065146555573
rFEF,rPFCDL,0.12386786424150983,0.13468849515320017,0.12365687503784142,0.13891158706415002,0.10422434526516947,0.11015223641826616,0.10368912819217595,0.11208396577757768,1.0,1.0,1.0,1.0,1.0,1.0,-0.10074284998144316,0.03794060774040415,-0.10295661942016401,-0.1387715947730653,0.002026194455374101,0.14105329874006622,-1.2338428884414476,0.4646756474754001,-1.2609559161066157,-1.6995979899314357,0.024815712676615045,1.7275430422476177,rFEF,rPFCDL,0.12386786424150983,0.13468849515320017,0.12365687503784142,0.13891158706415002,0.10422434526516947,0.11015223641826616,0.10368912819217595,0.11208396577757768,0.2177461556489704,0.6423328873530811,0.207816452969501,0.08972660675115261,0.9802102364499301,0.08458649279516674,-0.10074284998144316,0.03794060774040415,-0.10295661942016401,-0.1387715947730653,0.002026194455374101,0.14105329874006622,-1.2338428884414476,0.4646756474754001,-1.2609559161066157,-1.6995979899314357,0.024815712676615045,1.7275430422476177
rFEF,rPFCDM,0.14984969192362235,0.15438505842779632,0.14985760540982088,0.15024419350359947,0.1257656234093211,0.13073232419694358,0.12576925051248114,0.1257856611875107,1.0,1.0,1.0,1.0,1.0,1.0,-0.035298158848946666,-0.03222533723171932,-0.0352360807894237,-0.003131317956825909,-6.28166259537045e-05,0.0030684611883334905,-0.43231239019813056,-0.39467816503412656,-0.4315520923478637,-0.03835065608318921,-0.0007693434047492335,0.03758082103475583,rFEF,rPFCDM,0.14984969192362235,0.15438505842779632,0.14985760540982088,0.15024419350359947,0.1257656234093211,0.13073232419694358,0.12576925051248114,0.1257856611875107,0.6656702302748805,0.6932211421289642,0.6662225221597023,0.9694209018560803,0.9993864094073653,0.9700344415291078,-0.035298158848946666,-0.03222533723171932,-0.0352360807894237,-0.003131317956825909,-6.28166259537045e-05,0.0030684611883334905,-0.43231239019813056,-0.39467816503412656,-0.4315520923478637,-0.03835065608318921,-0.0007693434047492335,0.03758082103475583
rFEF,rPFCM,0.13069647361127285,0.12539622513716744,0.13070188937695468,0.13267608513440596,0.09665699612576725,0.09237751305408957,0.09662539314269653,0.09731066857835177,1.0,1.0,1.0,1.0,1.0,1.0,0.05596916619283217,0.07660213943263466,0.0560359297603303,-0.020377604661367815,-5.594645036649888e-05,0.02032515627302926,0.6854794925073471,0.9381807740774273,0.6862971758762385,-0.24957366800255568,-0.0006852012815893358,0.24893130905625166,rFEF,rPFCM,0.13069647361127285,0.12539622513716744,0.13070188937695468,0.13267608513440596,0.09665699612576725,0.09237751305408957,0.09662539314269653,0.09731066857835177,0.49330703289257527,0.3485302756940899,0.49279173578917324,0.8030027677226965,0.9994535170296653,0.8034993872003038,0.05596916619283217,0.07660213943263466,0.0560359297603303,-0.020377604661367815,-5.594645036649888e-05,0.02032515627302926,0.6854794925073471,0.9381807740774273,0.6862971758762385,-0.24957366800255568,-0.0006852012815893358,0.24893130905625166
rFEF,rPFCORB,0.13829058535326108,0.12572922758172655,0.1382906059282629,0.13476469498978919,0.1335187578198672,0.10063154566128803,0.13352726007368712,0.12981743290779416,1.0,1.0,1.0,1.0,1.0,1.0,0.10607299426468378,0.07766502027679893,0.10606886050272811,0.026731314933516506,-1.5383626890384958e-07,-0.026730595907964283,1.299123557188209,0.9511983527053327,1.2990729291506613,0.32739040870377734,-1.8841018137400717e-06,-0.3273816024752025,rFEF,rPFCORB,0.13829058535326108,0.12572922758172655,0.1382906059282629,0.13476469498978919,0.1335187578198672,0.10063154566128803,0.13352726007368712,0.12981743290779416,0.1944021848264159,0.3418879755389421,0.19441954619201304,0.7434871951881087,0.9999984973325883,0.7434938515578102,0.10607299426468378,0.07766502027679893,0.10606886050272811,0.026731314933516506,-1.5383626890384958e-07,-0.026730595907964283,1.299123557188209,0.9511983527053327,1.2990729291506613,0.32739040870377734,-1.8841018137400717e-06,-0.3273816024752025
rFEF,rTCC,0.1308322097350417,0.13177702381472062,0.1308294729650755,0.13140392256772446,0.10554261387667803,0.1081305897798975,0.10553256459462462,0.10504417809034294,1.0,1.0,1.0,1.0,1.0,1.0,-0.008828143928471668,-0.0034942208457632235,-0.008854127036302888,-0.005420639903582972,2.588845256179893e-05,0.005446848856493639,-0.1081222400030247,-0.04279529060358089,-0.1084404667836157,-0.06638900921573843,0.0003170674950332769,0.06671000202235725,rFEF,rTCC,0.1308322097350417,0.13177702381472062,0.1308294729650755,0.13140392256772446,0.10554261387667803,0.1081305897798975,0.10553256459462462,0.10504417809034294,0.9139349935722054,0.9658790031222781,0.9136826774671092,0.9470903092213154,0.999747122485303,0.9468348682927695,-0.008828143928471668,-0.0034942208457632235,-0.008854127036302888,-0.005420639903582972,2.588845256179893e-05,0.005446848856493639,-0.1081222400030247,-0.04279529060358089,-0.1084404667836157,-0.06638900921573843,0.0003170674950332769,0.06671000202235725
rFEF,rTCI,0.12257861822110047,0.11537564360072579,0.1225805778446991,0.12271999403930778,0.10836726525512151,0.10996097491209607,0.10836748130333021,0.1084313284619255,1.0,1.0,1.0,1.0,1.0,1.0,0.06587116775786185,0.06714448890595161,0.06588902378453086,-0.0013020378645310807,-1.805298747999486e-05,0.001283988915274377,0.8067537488401629,0.8223486842977367,0.806972439611026,-0.01594664196942098,-0.00022110303829420277,0.015725588389059426,rFEF,rTCI,0.12257861822110047,0.11537564360072579,0.1225805778446991,0.12271999403930778,0.10836726525512151,0.10996097491209607,0.10836748130333021,0.1084313284619255,0.42012910355905697,0.4112062480305503,0.4200031934406514,0.9872822785971458,0.9998236590373542,0.9874585579734003,0.06587116775786185,0.06714448890595161,0.06588902378453086,-0.0013020378645310807,-1.805298747999486e-05,0.001283988915274377,0.8067537488401629,0.8223486842977367,0.806972439611026,-0.01594664196942098,-0.00022110303829420277,0.015725588389059426
