ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,t HD,t H_LF,t H_HF,t D_LF,t D_HF,t_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,t HD,t H_LF,t H_HF,t D_LF,t D_HF,t_HF_LF
rFEF,rPCM,0.13551139308878649,0.14134086844581717,0.13544783744374106,0.12848921661139784,0.11202184820774207,0.1316959993004838,0.11206332434646489,0.10891064003756715,1.0,1.0,1.0,1.0,1.0,1.0,-0.04760325398296746,-0.10617385992981641,-0.048114767452342486,0.06345619991171901,0.000566299222220931,-0.06286990897413493,-0.5830184117719065,-1.3003589042489159,-0.5892831467545542,0.7771765539987726,0.006935720680881311,-0.769995985809278,rFEF,rPCM,0.13551139308878649,0.14134086844581717,0.13544783744374106,0.12848921661139784,0.11202184820774207,0.1316959993004838,0.11206332434646489,0.10891064003756715,0.5601006939952169,0.19397891300864814,0.5558938968814062,0.43736193724136063,0.9944684529939418,0.4416063347910216,-0.04760325398296746,-0.10617385992981641,-0.048114767452342486,0.06345619991171901,0.000566299222220931,-0.06286990897413493,-0.5830184117719065,-1.3003589042489159,-0.5892831467545542,0.7771765539987726,0.006935720680881311,-0.769995985809278
rFEF,rPCM,0.13551139308878649,0.14134086844581717,0.13544783744374106,0.12848921661139784,0.11202184820774207,0.1316959993004838,0.11206332434646489,0.10891064003756715,1.0,1.0,1.0,1.0,1.0,1.0,-0.04760325398296746,-0.10617385992981641,-0.048114767452342486,0.06345619991171901,0.000566299222220931,-0.06286990897413493,-0.5830184117719065,-1.3003589042489159,-0.5892831467545542,0.7771765539987726,0.006935720680881311,-0.769995985809278,rFEF,rPCM,0.13551139308878649,0.14134086844581717,0.13544783744374106,0.12848921661139784,0.11202184820774207,0.1316959993004838,0.11206332434646489,0.10891064003756715,0.5601006939952169,0.19397891300864814,0.5558938968814062,0.43736193724136063,0.9944684529939418,0.4416063347910216,-0.04760325398296746,-0.10617385992981641,-0.048114767452342486,0.06345619991171901,0.000566299222220931,-0.06286990897413493,-0.5830184117719065,-1.3003589042489159,-0.5892831467545542,0.7771765539987726,0.006935720680881311,-0.769995985809278
rFEF,rPCS,0.12934248793686876,0.12220176665054147,0.12932395540688035,0.12697467952494546,0.1124988837509828,0.11847300126307395,0.11248781725532035,0.11123845161985536,1.0,1.0,1.0,1.0,1.0,1.0,0.0617081749231211,0.041465847296709275,0.06155089262868875,0.021130324600232307,0.00016446853570165244,-0.02096598308740919,0.7557677076002762,0.5078508381455148,0.7538414007656091,0.25879256684974045,0.002014319956058833,-0.256779802599872,rFEF,rPCS,0.12934248793686876,0.12220176665054147,0.12932395540688035,0.12697467952494546,0.1124988837509828,0.11847300126307395,0.11248781725532035,0.11123845161985536,0.45008607033920456,0.6117452149164473,0.45124117349585413,0.7958843457427162,0.998393478058203,0.7974370822810684,0.0617081749231211,0.041465847296709275,0.06155089262868875,0.021130324600232307,0.00016446853570165244,-0.02096598308740919,0.7557677076002762,0.5078508381455148,0.7538414007656091,0.25879256684974045,0.002014319956058833,-0.256779802599872
rFEF,rPFCCL,0.15281407076764905,0.1578194144249677,0.15281591073069364,0.15355044772722318,0.12492430076775411,0.13531951552760976,0.12486458201865568,0.1262751592702342,1.0,1.0,1.0,1.0,1.0,1.0,-0.03837180726880734,-0.032564125289395625,-0.03836613954837331,-0.005853022219462796,-1.4707570703374424e-05,0.005839778091650612,-0.4699567415849828,-0.3988274543954043,-0.46988732646964226,-0.07168458945428074,-0.00018013021789587007,0.07152238267814047,rFEF,rPFCCL,0.15281407076764905,0.1578194144249677,0.15281591073069364,0.15355044772722318,0.12492430076775411,0.13531951552760976,0.12486458201865568,0.1262751592702342,0.6385572540500746,0.6901627191205236,0.6386068206714011,0.9428768879861471,0.9998563369533155,0.9430059244071768,-0.03837180726880734,-0.032564125289395625,-0.03836613954837331,-0.005853022219462796,-1.4707570703374424e-05,0.005839778091650612,-0.4699567415849828,-0.3988274543954043,-0.46988732646964226,-0.07168458945428074,-0.00018013021789587007,0.07152238267814047
rFEF,rPFCDL,0.14015465049227638,0.11117728777635946,0.1385166659336819,0.1474852646613001,0.13250402350971782,0.10718197015915698,0.13206726495185608,0.13941751226053564,1.0,0.14032064395564653,1.0,1.0,1.0,1.0,0.24005511038591276,0.2914980365933996,0.2269375451032102,-0.05380980267552414,0.012361508211078924,0.06593635860173232,2.9400626529648837,3.57010725338484,2.779405944913541,-0.659032798574416,0.15139693784183927,0.8075521703570835,rFEF,rPFCDL,0.14015465049227638,0.11117728777635946,0.1385166659336819,0.1474852646613001,0.13250402350971782,0.10718197015915698,0.13206726495185608,0.13941751226053564,0.0034082371527899345,0.00038549627460342456,0.005617080984430505,0.5101283888790279,0.8797136634113057,0.4196695239465259,0.24005511038591276,0.2914980365933996,0.2269375451032102,-0.05380980267552414,0.012361508211078924,0.06593635860173232,2.9400626529648837,3.57010725338484,2.779405944913541,-0.659032798574416,0.15139693784183927,0.8075521703570835
rFEF,rPFCDM,0.14698705299619166,0.16434374178422786,0.14701010231991685,0.1461210945715252,0.119235867542558,0.12576197711104456,0.11926135147508339,0.11802094350083331,1.0,1.0,1.0,1.0,1.0,1.0,-0.14140200013557602,-0.14917440491856973,-0.14119993457659072,0.007287484121564823,-0.00019296557069003686,-0.0074806483600315474,-1.731813744705595,-1.827005873669105,-1.7293389571350737,0.08925308803234157,-0.0023633359305777375,-0.0916188571363254,rFEF,rPFCDM,0.14698705299619166,0.16434374178422786,0.14701010231991685,0.1461210945715252,0.119235867542558,0.12576197711104456,0.11926135147508339,0.11802094350083331,0.08382241752593128,0.06819716509696304,0.08426449852164772,0.928910658714898,0.9981151206646941,0.9270315503612133,-0.14140200013557602,-0.14917440491856973,-0.14119993457659072,0.007287484121564823,-0.00019296557069003686,-0.0074806483600315474,-1.731813744705595,-1.827005873669105,-1.7293389571350737,0.08925308803234157,-0.0023633359305777375,-0.0916188571363254
rFEF,rPFCM,0.12028442267653389,0.13871215591914388,0.12060716147626839,0.11217964396634107,0.10251737594534549,0.13120491200687398,0.10269879206999755,0.09259404798043969,1.0,1.0,1.0,1.0,1.0,1.0,-0.15625347933622524,-0.23326858051843588,-0.15341392388722125,0.0828328209394276,-0.0031401066490456472,-0.08604739732757231,-1.9137064745413352,-2.856944976467503,-1.878929164809338,1.0144907262846177,-0.03845829514041285,-1.0538610857353852,rFEF,rPFCM,0.12028442267653389,0.13871215591914388,0.12060716147626839,0.11217964396634107,0.10251737594534549,0.13120491200687398,0.10269879206999755,0.09259404798043969,0.05613476825105287,0.004426121120442295,0.06074031773942252,0.3107589324920982,0.9693351176020732,0.29237213611760493,-0.15625347933622524,-0.23326858051843588,-0.15341392388722125,0.0828328209394276,-0.0031401066490456472,-0.08604739732757231,-1.9137064745413352,-2.856944976467503,-1.878929164809338,1.0144907262846177,-0.03845829514041285,-1.0538610857353852
rFEF,rPFCORB,0.13901740954888525,0.12653754390905803,0.13907490791494112,0.1400587985866135,0.10066293713171225,0.11439493972128767,0.10069776848635002,0.10605056767156798,1.0,1.0,1.0,1.0,1.0,1.0,0.11563145103946709,0.12237981648241912,0.11614665825225441,-0.010055453382798011,-0.0005701455447185309,0.009498702251125578,1.4161902663215493,1.4988405259868667,1.4225002402372016,-0.1231536496009907,-0.006982828318407845,0.11633486866941793,rFEF,rPFCORB,0.13901740954888525,0.12653754390905803,0.13907490791494112,0.1400587985866135,0.10066293713171225,0.11439493972128767,0.10069776848635002,0.10605056767156798,0.15724046041409206,0.13444270143472206,0.15540248505365012,0.9020268071731352,0.9944308831586913,0.9074262087863714,0.11563145103946709,0.12237981648241912,0.11614665825225441,-0.010055453382798011,-0.0005701455447185309,0.009498702251125578,1.4161902663215493,1.4988405259868667,1.4225002402372016,-0.1231536496009907,-0.006982828318407845,0.11633486866941793
rFEF,rTCC,0.15192235481810665,0.13724334976905414,0.1519450930774743,0.15217514568479962,0.14792968834396797,0.11774849373037087,0.14794953510898537,0.15052900968841187,1.0,1.0,1.0,1.0,1.0,1.0,0.10961281078804878,0.11030994877878277,0.10977358883235631,-0.0016910857555442788,-0.00015344322131895135,0.001538873023062096,1.342477278514794,1.3510154403028305,1.3444463993667741,-0.020711486061862256,-0.0018792879836019025,0.018847268427181724,rFEF,rTCC,0.15192235481810665,0.13724334976905414,0.1519450930774743,0.15217514568479962,0.14792968834396797,0.11774849373037087,0.14794953510898537,0.15052900968841187,0.17995068658687788,0.17720141993389615,0.17931383245736782,0.98348271506868,0.9985011727473935,0.9849692323214359,0.10961281078804878,0.11030994877878277,0.10977358883235631,-0.0016910857555442788,-0.00015344322131895135,0.001538873023062096,1.342477278514794,1.3510154403028305,1.3444463993667741,-0.020711486061862256,-0.0018792879836019025,0.018847268427181724
rFEF,rTCI,0.15484682923567172,0.15168827933226658,0.15485647087048943,0.15429898095524705,0.13869246061595944,0.14416213851672618,0.13872757494047744,0.13752208817261619,1.0,1.0,1.0,1.0,1.0,1.0,0.022291961113520126,0.018500311630874698,0.022357287478900662,0.003960179002083427,-6.939334368120154e-05,-0.00402936014102183,0.2730196504704451,0.2265816178905995,0.27381973178010965,0.04850208922594338,-0.000849891417822655,-0.04934938167706176,rFEF,rTCI,0.15484682923567172,0.15168827933226658,0.15485647087048943,0.15429898095524705,0.13869246061595944,0.14416213851672618,0.13872757494047744,0.13752208817261619,0.784932367173214,0.8208265163919793,0.7843177100484123,0.9613322935797866,0.9993221682747094,0.9606573442585216,0.022291961113520126,0.018500311630874698,0.022357287478900662,0.003960179002083427,-6.939334368120154e-05,-0.00402936014102183,0.2730196504704451,0.2265816178905995,0.27381973178010965,0.04850208922594338,-0.000849891417822655,-0.04934938167706176
