ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,padj HD,padj H_LF,padj H_HF,padj D_LF,padj D_HF,padj_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,t HD,t H_LF,t H_HF,t D_LF,t D_HF,t_HF_LF,ROI1,ROI2,meanDEP,meanHEALTH,meanHF,meanLF,stdDEP,stdHEALTH,stdHF,stdLF,p HD,p H_LF,p H_HF,p D_LF,p D_HF,p_HF_LF,EF HD,EF H_LF,EF H_HF,EF D_LF,EF D_HF,EF_HF_LF,t HD,t H_LF,t H_HF,t D_LF,t D_HF,t_HF_LF
rFEF,rPCM,0.1325335076775133,0.12039537387163753,0.13269077551748346,0.1336542112603976,0.13628853450078288,0.13967980663609394,0.13656165984359117,0.13686886752347124,1.0,1.0,1.0,1.0,1.0,1.0,0.08774076258393915,0.09564295075686036,0.08879074900625185,-0.008184993573409018,-0.0011498917892096537,0.007029379915719751,0.8774076258393915,0.9564295075686035,0.8879074900625187,-0.08184993573409016,-0.011498917892096538,0.07029379915719752,rFEF,rPCM,0.1325335076775133,0.12039537387163753,0.13269077551748346,0.1336542112603976,0.13628853450078288,0.13967980663609394,0.13656165984359117,0.13686886752347124,0.3807945901317754,0.33943586278636606,0.3751267810921093,0.9348071918377787,0.9908311547699895,0.9439951235213854,0.08774076258393915,0.09564295075686036,0.08879074900625185,-0.008184993573409018,-0.0011498917892096537,0.007029379915719751,0.8774076258393915,0.9564295075686035,0.8879074900625187,-0.08184993573409016,-0.011498917892096538,0.07029379915719752
rFEF,rPCM,0.1325335076775133,0.12039537387163753,0.13269077551748346,0.1336542112603976,0.13628853450078288,0.13967980663609394,0.13656165984359117,0.13686886752347124,1.0,1.0,1.0,1.0,1.0,1.0,0.08774076258393915,0.09564295075686036,0.08879074900625185,-0.008184993573409018,-0.0011498917892096537,0.007029379915719751,0.8774076258393915,0.9564295075686035,0.8879074900625187,-0.08184993573409016,-0.011498917892096538,0.07029379915719752,rFEF,rPCM,0.1325335076775133,0.12039537387163753,0.13269077551748346,0.1336542112603976,0.13628853450078288,0.13967980663609394,0.13656165984359117,0.13686886752347124,0.3807945901317754,0.33943586278636606,0.3751267810921093,0.9348071918377787,0.9908311547699895,0.9439951235213854,0.08774076258393915,0.09564295075686036,0.08879074900625185,-0.008184993573409018,-0.0011498917892096537,0.007029379915719751,0.8774076258393915,0.9564295075686035,0.8879074900625187,-0.08184993573409016,-0.011498917892096538,0.07029379915719752
rFEF,rPCS,0.1284342558722079,0.12860438465879917,0.1284198678940144,0.12425545700875532,0.10692034144229118,0.11430741103141337,0.10701994949464538,0.10724420150459484,1.0,1.0,1.0,1.0,1.0,1.0,-0.001533337490542109,-0.03914066609938604,-0.0016622906944968173,0.038926462349608414,0.0001341679171734705,-0.038774424159257796,-0.01533337490542109,-0.3914066609938604,-0.016622906944968173,0.3892646234960842,0.001341679171734705,-0.387744241592578,rFEF,rPCS,0.1284342558722079,0.12860438465879917,0.1284198678940144,0.12425545700875532,0.10692034144229118,0.11430741103141337,0.10701994949464538,0.10724420150459484,0.9877738996055766,0.6957061327517475,0.9867457796390233,0.6972885919179905,0.9989301674410688,0.6984125976585083,-0.001533337490542109,-0.03914066609938604,-0.0016622906944968173,0.038926462349608414,0.0001341679171734705,-0.038774424159257796,-0.01533337490542109,-0.3914066609938604,-0.016622906944968173,0.3892646234960842,0.001341679171734705,-0.387744241592578
rFEF,rPFCCL,0.14015203064520645,0.14001858103317166,0.14012548944795378,0.1409586478640783,0.11395492807736238,0.10573451584478549,0.11394243641815856,0.11118935701536074,1.0,1.0,1.0,1.0,1.0,1.0,0.0012110047314926444,0.008642823592925127,0.0009702105591595762,-0.007146860993827628,0.00023233933511372897,0.007382438206412574,0.012110047314926443,0.08642823592925127,0.009702105591595761,-0.07146860993827628,0.00232339335113729,0.07382438206412574,rFEF,rPFCCL,0.14015203064520645,0.14001858103317166,0.14012548944795378,0.1409586478640783,0.11395492807736238,0.10573451584478549,0.11394243641815856,0.11118935701536074,0.9903438842741461,0.9311694654207273,0.9922638224210273,0.9430607049773925,0.9981473660676162,0.9411872141413691,0.0012110047314926444,0.008642823592925127,0.0009702105591595762,-0.007146860993827628,0.00023233933511372897,0.007382438206412574,0.012110047314926443,0.08642823592925127,0.009702105591595761,-0.07146860993827628,0.00232339335113729,0.07382438206412574
rFEF,rPFCDL,0.14202827333802046,0.13750757011668527,0.13926714896459735,0.18264039502010007,0.11966111560735707,0.1045904468296545,0.11834396864265076,0.15119435163970174,1.0,0.21722886413793124,1.0,1.0,1.0,0.5791265314816192,0.04012670839618965,0.3463122180155185,0.015716225375448267,-0.2971229511694352,0.023143797504716058,0.318670004668268,0.40126708396189653,3.463122180155185,0.15716225375448267,-2.971229511694353,0.2314379750471606,3.1867000466826805,rFEF,rPFCDL,0.14202827333802046,0.13750757011668527,0.13926714896459735,0.18264039502010007,0.11966111560735707,0.1045904468296545,0.11834396864265076,0.15119435163970174,0.6884388468700697,0.0005919042619562159,0.8751966721950187,0.0031460420648883295,0.8170935035570692,0.0015526180468676118,0.04012670839618965,0.3463122180155185,0.015716225375448267,-0.2971229511694352,0.023143797504716058,0.318670004668268,0.40126708396189653,3.463122180155185,0.15716225375448267,-2.971229511694353,0.2314379750471606,3.1867000466826805
rFEF,rPFCDM,0.10631680512987124,0.11573742645891347,0.1063241006952354,0.10690278000377583,0.09927271335654274,0.107423048849297,0.09929665247617692,0.1001649604108522,1.0,1.0,1.0,1.0,1.0,1.0,-0.09085569232446827,-0.08485220872304516,-0.0907752475602212,-0.005861502899972362,-7.329734384286403e-05,0.005787833754821237,-0.9085569232446827,-0.8485220872304517,-0.9077524756022122,-0.058615028999723616,-0.0007329734384286403,0.05787833754821239,rFEF,rPFCDM,0.10631680512987124,0.11573742645891347,0.1063241006952354,0.10690278000377583,0.09927271335654274,0.107423048849297,0.09929665247617692,0.1001649604108522,0.3641338740718273,0.39665731349579714,0.36455830765818975,0.9532881577985743,0.9994155391011178,0.9538745852961291,-0.09085569232446827,-0.08485220872304516,-0.0907752475602212,-0.005861502899972362,-7.329734384286403e-05,0.005787833754821237,-0.9085569232446827,-0.8485220872304517,-0.9077524756022122,-0.058615028999723616,-0.0007329734384286403,0.05787833754821239
rFEF,rPFCM,0.12248322619050914,0.10626333080026082,0.12292325902236867,0.12427081534989409,0.10745752764872755,0.08825533694900704,0.10779889333305127,0.10660427775639422,1.0,1.0,1.0,1.0,1.0,1.0,0.16454696164696184,0.18355058882068223,0.1686907641029002,-0.016659678431036454,-0.004078213484038958,0.012538642441665698,1.6454696164696183,1.8355058882068218,1.6869076410290023,-0.16659678431036454,-0.04078213484038959,0.12538642441665696,rFEF,rPFCM,0.12248322619050914,0.10626333080026082,0.12292325902236867,0.12427081534989409,0.10745752764872755,0.08825533694900704,0.10779889333305127,0.10660427775639422,0.10066246650126393,0.06717672476241471,0.09240467631483781,0.8677719272604429,0.9674900317093091,0.9002809447049385,0.16454696164696184,0.18355058882068223,0.1686907641029002,-0.016659678431036454,-0.004078213484038958,0.012538642441665698,1.6454696164696183,1.8355058882068218,1.6869076410290023,-0.16659678431036454,-0.04078213484038959,0.12538642441665696
rFEF,rPFCORB,0.12562509845636544,0.13374001105695882,0.1255816767054658,0.14591504324195992,0.09868729395946199,0.10990698129966912,0.09870547086434919,0.10854247526342281,1.0,1.0,1.0,1.0,1.0,1.0,-0.07749892626557739,0.11118653935547321,-0.07790720659335672,-0.19511007769303954,0.0004388515490336219,0.1955113280151743,-0.7749892626557738,1.1118653935547322,-0.7790720659335671,-1.9511007769303954,0.004388515490336219,1.9551132801517426,rFEF,rPFCORB,0.12562509845636544,0.13374001105695882,0.1255816767054658,0.14591504324195992,0.09868729395946199,0.10990698129966912,0.09870547086434919,0.10854247526342281,0.4388061901697483,0.26686719968112843,0.436400236035003,0.05174633758192232,0.9965006812656958,0.05126922507972695,-0.07749892626557739,0.11118653935547321,-0.07790720659335672,-0.19511007769303954,0.0004388515490336219,0.1955113280151743,-0.7749892626557738,1.1118653935547322,-0.7790720659335671,-1.9511007769303954,0.004388515490336219,1.9551132801517426
rFEF,rTCC,0.17462625708094265,0.162587501316237,0.17456015768165692,0.1702862811362449,0.12469782245319706,0.13589469397634693,0.1247461071710394,0.12298110950424382,1.0,1.0,1.0,1.0,1.0,1.0,0.09207901843539779,0.05925599694519218,0.09155724656343829,0.0349566141071776,0.0005286474004234232,-0.03441745579486638,0.9207901843539779,0.5925599694519218,0.9155724656343829,0.34956614107177597,0.005286474004234232,-0.34417455794866386,rFEF,rTCC,0.17462625708094265,0.162587501316237,0.17456015768165692,0.1702862811362449,0.12469782245319706,0.13589469397634693,0.1247461071710394,0.12298110950424382,0.35771775559248153,0.553812182812716,0.3604455679749876,0.7268492136134532,0.9957846723546634,0.7308967845698315,0.09207901843539779,0.05925599694519218,0.09155724656343829,0.0349566141071776,0.0005286474004234232,-0.03441745579486638,0.9207901843539779,0.5925599694519218,0.9155724656343829,0.34956614107177597,0.005286474004234232,-0.34417455794866386
rFEF,rTCI,0.11757246930414372,0.12094276840915341,0.11756330564432851,0.11776407190174097,0.10254451240800619,0.12571779240999223,0.10254270421704909,0.10208507481597207,1.0,1.0,1.0,1.0,1.0,1.0,-0.0293055065613721,-0.02768897484243535,-0.029385393650042068,-0.0018679850916302875,8.913985091303265e-05,0.001957341402438948,-0.2930550656137209,-0.27688974842435343,-0.2938539365004207,-0.01867985091630287,0.0008913985091303265,0.01957341402438948,rFEF,rTCI,0.11757246930414372,0.12094276840915341,0.11756330564432851,0.11776407190174097,0.10254451240800619,0.12571779240999223,0.10254270421704909,0.10208507481597207,0.7696327953071475,0.7820085094344148,0.7690226979575967,0.9851058628109913,0.9992892136001216,0.9843934809688871,-0.0293055065613721,-0.02768897484243535,-0.029385393650042068,-0.0018679850916302875,8.913985091303265e-05,0.001957341402438948,-0.2930550656137209,-0.27688974842435343,-0.2938539365004207,-0.01867985091630287,0.0008913985091303265,0.01957341402438948
